"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
1991,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5382.311272485
1992,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,6704.503497448
1993,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,7175.092728973
1994,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,7399.613625602
1995,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5374.151032299
1996,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,4076.146040831
1997,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3839.197025453
1998,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,4961.150250435
1999,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,4290.352281309
2000,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,8131.342816971
2001,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,7186.908628748
2002,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5717.214492204
2003,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5568.470677725
2004,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5352.207797326
2005,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,6565.105692692
2006,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,6621.079440991
2007,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,7672.575534832
2008,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,6059.715815494
2009,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,6152.54067447
2010,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,5521.399649229
2011,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,4271.9397234647
2012,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3192.7488703953
2013,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3849.5173579377
2014,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3062.1724648683
2015,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3198.8599918707
2016,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,2967.7801005917
2017,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,2999.4361344542
2018,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,3136.1730986793
2019,"Eledone cirrhosa","Horned octopus",37,"Eledone_cirrhosa-37",690684,2935.8201490034
1950,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,8355.38221526838
1951,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,7271.2171469887
1952,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,8286.78454466194
1953,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,7702.55512633862
1954,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,19607.822927084
1955,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,23845.7504038506
1956,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,19990.6532994984
1957,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,19778.65062647
1958,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,18428.1820810668
1959,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,21973.133131218
1960,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,23696.5210768
1961,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,25647.6128162
1962,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,30558.722471
1963,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,35014.4474757
1964,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,34916.2916807
1965,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,23205.7535243
1966,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,8876.739991
1967,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,13674.003868
1968,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,22455.9014487
1969,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,22016.2095537
1970,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,23170.3701337
1971,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,17038.3449406
1972,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,23657.1608938
1973,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,26063.6326556
1974,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,31430.1325467
1975,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,34740.5708583
1976,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,32372.3073697
1977,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,43072.5201913
1978,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,41155.0998426
1979,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,41166.2563338
1980,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,39587.6571478
1981,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,42407.8622761
1982,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,39514.5040662
1983,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,31874.8397225
1984,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,43771.0273828
1985,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,29180.9296337
1986,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,34546.712578
1987,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,36864.7171913
1988,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,37635.2564308
1989,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,40989.2727509
1990,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,49131.3082423
1991,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,48718.2213281
1992,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,76993.2491263
1993,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,67081.6651901
1994,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,26304.5116436
1995,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,43448.8700455
1996,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,37258.5989172
1997,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,46453.5612229
1998,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,63795.511707
1999,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,72863.2155905
2000,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,57304.0292502
2001,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,54364.0414358
2002,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,52819.1637643
2003,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,44113.9929384
2004,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,35764.4399847
2005,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,28987.8933817
2006,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,38552.215267
2007,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,41397.2492363
2008,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,38923.4082286
2009,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,61714.3639943
2010,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,51007.2865757
2011,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,47621.729543
2012,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,51460.3045265
2013,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,46388.7004117
2014,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,47931.8107352
2015,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,61471.1406607
2016,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,57260.7231959
2017,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,66679.3750014
2018,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,73939.113119
2019,"Eleginus gracilis","Saffron cod",61,"Eleginus_gracilis-61",600315,72178.6702816
1950,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2679.9007463928
1951,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3055.5840411106
1952,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3609.5338463752
1953,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3970.7756353568
1954,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3175.56900744
1955,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,4085.8052411219
1956,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,4663.7188040647
1957,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3527.4624997619
1958,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2902.065231418
1959,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2769.5857606891
1960,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2519.67086
1961,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2604.1418676
1962,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2649.2041488
1963,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2638.262869
1964,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2474.699063
1965,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2395.85937484
1966,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3974.2455518
1967,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3587.1631244
1968,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5662.2790786
1969,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3707.5523
1970,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,4522.1268864
1971,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5011.483198
1972,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3775.0222652
1973,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,7543.3957398
1974,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,11369.1701054
1975,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,6381.0386784
1976,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,11080.11945
1977,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,10419.3582038
1978,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,10219.8326742
1979,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,4706.5191796
1980,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,4707.2953698
1981,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,9039.5825934
1982,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5825.890168
1983,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,7561.5073618
1984,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,7688.4918714
1985,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,8301.6214286
1986,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5502.38334362
1987,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5688.1754612
1988,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,5882.98000752
1989,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1516.4131924
1990,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3189.10354674
1991,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,6802.7145814
1992,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,7436.2759272
1993,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2559.21453344
1994,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2989.8538246
1995,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2292.68078766
1996,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2126.51106632
1997,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2807.85764998
1998,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2715.81656674
1999,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1704.04492772
2000,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2590.8948566
2001,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3155.0839252
2002,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,3199.457486
2003,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,2019.96460234
2004,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1995.95019996
2005,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1403.4767629
2006,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1560.87136006
2007,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1573.44272196
2008,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1455.92169352
2009,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1603.27894984
2010,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1671.75551668
2011,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1534.8884341
2012,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1528.34156822
2013,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1965.70894778
2014,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1479.9084719
2015,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1411.13491414
2016,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1556.64393162
2017,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1651.80042072
2018,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1440.31721254
2019,"Eleginus nawaga","Navaga",27,"Eleginus_nawaga-27",600314,1496.21795068
1950,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,168.853269673
1951,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,171.5303599862
1952,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,175.8991246022
1953,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,186.9527166806
1954,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,190.2846770294
1955,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,194.30508055
1956,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,194.5880149684
1957,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,200.9931537098
1958,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,200.3681345672
1959,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,203.667799589
1960,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,210.32023034
1961,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,207.4160009976
1962,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,220.6423051056
1963,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,224.4480365466
1964,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,225.330834222
1965,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,233.092172866
1966,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,249.916884374
1967,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,254.178208204
1968,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,267.110800404
1969,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,269.620421016
1970,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,581.82952266
1971,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,588.066808276
1972,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,983.344416726
1973,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,897.29281059
1974,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,814.942960858
1975,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,834.59839734
1976,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1039.789552238
1977,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,913.234476618
1978,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,971.19096365
1979,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1177.159755948
1980,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,679.748091464
1981,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,2359.481760056
1982,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,2648.506536648
1983,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1720.33003856
1984,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,2043.5425729
1985,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1866.59950184
1986,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1963.88558128
1987,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1909.2484402
1988,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1785.92840738
1989,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,2089.73532934
1990,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1499.6666744
1991,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1286.70961516
1992,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1265.60267246
1993,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1479.72857252
1994,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1323.55910392
1995,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1496.13560144
1996,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,1181.00711742
1997,"Eleutheronema tetradactylum","Fourfinger threadfin",51,"Eleutheronema_tetradactylum-51",600340,2593.11884084
